,Unnamed: 0,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
397,3959,2023-03-26,45CHK11OFMYB,TOSHIBA MD04ABA400V,4000787030016,0,100.0,0.0,100.0,0.0,100.0,5398.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,68866.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,20.0,100.0,2.0,100.0,656.0,100.0,14.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,68783.0,100.0,0.0,100.0,0.0,,,100.0,375.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
398,1782,2023-03-26,Z302FZVV,ST4000DM000,4000787030016,0,117.0,127540224.0,,,92.0,0.0,100.0,10.0,100.0,0.0,86.0,404465847.0,,,19.0,71253.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,73.0,54322.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71066.0,100.0,77450615392.0,100.0,627507537574.0,,,,,,,,,,,,,,,,,,,,
399,4319,2023-03-26,S300Z6TL,ST4000DM000,4000787030016,0,107.0,14083248.0,,,92.0,0.0,100.0,11.0,100.0,0.0,80.0,114796436.0,,,22.0,68877.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,36228.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68739.0,100.0,72893791488.0,100.0,433361291931.0,,,,,,,,,,,,,,,,,,,,
400,4154,2023-03-26,Z3029B92,ST4000DM000,4000787030016,0,114.0,62770592.0,,,93.0,0.0,100.0,7.0,100.0,0.0,82.0,172985026.0,,,22.0,68870.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,80.0,41951.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68703.0,100.0,74731449760.0,100.0,411120497896.0,,,,,,,,,,,,,,,,,,,,
401,3960,2023-03-26,45CIK0M6FMYB,TOSHIBA MD04ABA400V,4000787030016,0,100.0,0.0,100.0,0.0,100.0,5425.0,100.0,15.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,68858.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13.0,100.0,2.0,100.0,536.0,100.0,15.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,68789.0,100.0,0.0,100.0,0.0,,,100.0,388.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
402,1968,2023-03-26,Z4D05VP9,ST6000DX000,6001175126016,0,117.0,149173503.0,,,88.0,0.0,100.0,24.0,100.0,0.0,86.0,18973865983.0,,,21.0,69991.0,100.0,0.0,,,100.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,80.0,20.0,79.0,42898.0,100.0,4.0,52.0,96544.0,20.0,20.0,66.0,149173503.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69566.0,100.0,98571011216.0,100.0,443501398500.0,,,,,,,,,,,,,,,,,,,,
403,6459,2023-03-26,S3010811,ST4000DM000,4000787030016,0,108.0,19406840.0,,,91.0,0.0,100.0,22.0,100.0,0.0,79.0,93629344.0,,,24.0,67365.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,76.0,49978.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67006.0,100.0,73997098176.0,100.0,521453933615.0,,,,,,,,,,,,,,,,,,,,
404,5337,2023-03-26,PL2331LAGUM22J,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,135.0,99.0,125.0,565.0,100.0,16.0,100.0,0.0,100.0,0.0,113.0,42.0,94.0,44822.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,799.0,100.0,799.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,4788,2023-03-26,S300VKMK,ST4000DM000,4000787030016,0,117.0,119562464.0,,,95.0,0.0,100.0,10.0,100.0,0.0,89.0,856043521.0,,,23.0,67462.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,39.0,123612.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66984.0,100.0,68742686904.0,100.0,802442848465.0,,,,,,,,,,,,,,,,,,,,
406,6152,2023-03-26,S300ZR86,ST4000DM000,4000787030016,0,109.0,24188832.0,,,92.0,0.0,100.0,21.0,100.0,0.0,84.0,249173070.0,,,23.0,67776.0,100.0,0.0,,,100.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,82.0,36319.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67475.0,100.0,76527692744.0,100.0,433000037808.0,,,,,,,,,,,,,,,,,,,,
407,2195,2023-03-26,Z4D06EFG,ST6000DX000,6001175126016,0,119.0,222508790.0,,,90.0,0.0,100.0,10.0,100.0,0.0,91.0,1406846942.0,,,21.0,70010.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,76.0,24.0,64.0,72228.0,100.0,0.0,55.0,90547.0,24.0,24.0,65.0,222508790.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69581.0,100.0,98895106304.0,100.0,455886464944.0,,,,,,,,,,,,,,,,,,,,
408,4391,2023-03-26,S300Z6FF,ST4000DM000,4000787030016,0,112.0,48341704.0,,,93.0,0.0,100.0,7.0,100.0,0.0,84.0,268995194.0,,,22.0,68838.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,80.0,40389.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68669.0,100.0,72943966312.0,100.0,451586672936.0,,,,,,,,,,,,,,,,,,,,
409,165,2023-03-26,PL2331LAGPW46J,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,138.0,555.0,100.0,14.0,100.0,0.0,100.0,0.0,111.0,43.0,89.0,77041.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,477.0,100.0,477.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,4752,2023-03-26,S300VLZ1,ST4000DM000,4000787030016,0,112.0,48022664.0,,,92.0,0.0,100.0,16.0,100.0,0.0,88.0,712645896.0,,,24.0,67441.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,2.0,43.0,115349.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66998.0,100.0,68719337120.0,100.0,458620681697.0,,,,,,,,,,,,,,,,,,,,
411,2700,2023-03-26,Z4D0BEBD,ST6000DX000,6001175126016,0,117.0,120351152.0,,,87.0,0.0,100.0,9.0,100.0,0.0,74.0,285125788509.0,,,21.0,70010.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,53.0,94210.0,100.0,2.0,47.0,106346.0,20.0,20.0,69.0,120351152.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69511.0,100.0,98605315944.0,100.0,452997759268.0,,,,,,,,,,,,,,,,,,,,
412,7553,2023-03-01,ZA21DQGH,ST10000NM0086,10000831348736,1,70.0,8929192.0,,,91.0,0.0,100.0,11.0,100.0,1562.0,85.0,326817091.0,,,46.0,47762.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,98.0,2.0,100.0,0.0,71.0,29.0,75.0,25.0,1.0,214076.0,100.0,652.0,99.0,2269.0,25.0,25.0,70.0,8929192.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47504.0,100.0,106769927000.0,100.0,447487729176.0,,,,,,,,,,,,,,,,,,,,
413,7489,2023-02-21,ZHZ3DSLR,ST14000NM0138,14000519643136,1,71.0,68183128.0,,,92.0,0.0,100.0,25.0,8.0,35752.0,80.0,107621392.0,,,78.0,19785.0,100.0,0.0,,,100.0,23.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2700.0,100.0,12885098558.0,,,65.0,35.0,,,100.0,30.0,100.0,1780.0,35.0,35.0,1.0,68183128.0,,,99.0,736.0,99.0,736.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,18373.0,100.0,96134201499.0,100.0,252080247879.0,,,,,,,,,,,,,,,,,,,,
414,1222,2023-03-26,Z302B0F1,ST4000DM000,4000787030016,0,118.0,177975992.0,,,91.0,0.0,100.0,17.0,100.0,0.0,87.0,492464201.0,,,19.0,71250.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,73.0,54949.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71064.0,100.0,77596643664.0,100.0,424435294846.0,,,,,,,,,,,,,,,,,,,,
415,4026,2023-03-26,S300Z781,ST4000DM000,4000787030016,0,118.0,185506664.0,,,94.0,0.0,100.0,6.0,100.0,0.0,86.0,421066535.0,,,22.0,68888.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,83.0,35970.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68740.0,100.0,74715817568.0,100.0,436601997848.0,,,,,,,,,,,,,,,,,,,,
416,5581,2023-03-26,S300Z3PZ,ST4000DM000,4000787030016,0,118.0,183785368.0,,,93.0,0.0,100.0,7.0,100.0,0.0,82.0,181150100.0,,,23.0,67946.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,3.0,81.0,39413.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67592.0,100.0,77388184680.0,100.0,508556092522.0,,,,,,,,,,,,,,,,,,,,
417,2784,2023-03-26,S3011686,ST4000DM000,4000787030016,0,119.0,232078536.0,,,91.0,0.0,100.0,10.0,100.0,0.0,84.0,319103934.0,,,21.0,69586.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,81.0,38201.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69400.0,100.0,76914825120.0,100.0,412349992120.0,,,,,,,,,,,,,,,,,,,,
418,7029,2023-01-06,Z305AQSK,ST4000DM000,4000787030016,1,98.0,95238164.0,,,92.0,0.0,100.0,16.0,100.0,8.0,88.0,677999576.0,,,30.0,62030.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,7.0,100.0,0.0,1.0,158.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,0.0,39.0,123619.0,31.0,31.0,,,,,97.0,512.0,97.0,512.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61406.0,100.0,52734635256.0,100.0,534930830881.0,,,,,,,,,,,,,,,,,,,,
419,7838,2023-03-24,S301GQQS,ST4000DM000,4000787030016,1,120.0,243562736.0,,,92.0,0.0,100.0,17.0,100.0,0.0,90.0,959815750.0,,,26.0,64857.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,10.0,100.0,0.0,53.0,47.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,95.0,11882.0,32.0,32.0,,,,,100.0,72.0,100.0,72.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64698.0,100.0,68697276032.0,100.0,942287743580.0,,,,,,,,,,,,,,,,,,,,
420,249,2023-03-26,PL1331LAGRZN0H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,104.0,128.0,544.0,100.0,20.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77034.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,827.0,100.0,827.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2472,2023-03-26,Z4D0B713,ST6000DX000,6001175126016,0,113.0,54139840.0,,,87.0,0.0,100.0,15.0,97.0,8352.0,82.0,31582144208.0,,,21.0,70007.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,85.0,15.0,100.0,4295032833.0,100.0,0.0,83.0,17.0,64.0,73750.0,100.0,0.0,53.0,95660.0,17.0,17.0,66.0,54139840.0,,,100.0,40.0,100.0,40.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69544.0,100.0,97766968184.0,100.0,464783858927.0,,,,,,,,,,,,,,,,,,,,
422,2039,2023-03-26,Z4D044LQ,ST6000DX000,6001175126016,0,119.0,218059936.0,,,89.0,0.0,100.0,19.0,100.0,0.0,90.0,1202166619.0,,,21.0,70009.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,100.0,77.0,23.0,84.0,32621.0,100.0,2.0,2.0,196618.0,23.0,23.0,65.0,218059936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69164.0,100.0,92216617080.0,100.0,395969009648.0,,,,,,,,,,,,,,,,,,,,
423,3159,2023-03-26,S30116Q7,ST4000DM000,4000787030016,0,114.0,67920864.0,,,98.0,0.0,100.0,2.0,100.0,0.0,85.0,349733994.0,,,21.0,69570.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,83.0,35359.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69395.0,100.0,76791707096.0,100.0,420821554515.0,,,,,,,,,,,,,,,,,,,,
424,3985,2023-03-26,S300Z4MG,ST4000DM000,4000787030016,0,119.0,204766888.0,,,92.0,0.0,100.0,14.0,100.0,0.0,82.0,177359344.0,,,22.0,68879.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,1.0,80.0,40519.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68724.0,100.0,73981100664.0,100.0,428718893568.0,,,,,,,,,,,,,,,,,,,,
425,6228,2023-03-26,S300Z7MJ,ST4000DM000,4000787030016,0,120.0,242104712.0,,,92.0,0.0,100.0,15.0,100.0,0.0,84.0,255286414.0,,,23.0,67784.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,80.0,40733.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67455.0,100.0,77361256336.0,100.0,416065267924.0,,,,,,,,,,,,,,,,,,,,
426,40,2023-03-26,PL2331LAGN540J,HGST HMS5C4040BLE640,4000787030016,0,100.0,0.0,134.0,100.0,125.0,562.0,100.0,21.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77038.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,711.0,100.0,711.0,240.0,25.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,5237,2023-03-26,S300Z7S2,ST4000DM000,4000787030016,0,116.0,104445712.0,,,92.0,0.0,100.0,9.0,100.0,0.0,90.0,965147810.0,,,22.0,68433.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,23.0,155619.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67707.0,100.0,68211505816.0,100.0,886080854722.0,,,,,,,,,,,,,,,,,,,,
428,7866,2023-03-25,8HKY3LRH,HGST HUH721212ALN604,12000138625024,1,100.0,0.0,100.0,0.0,100.0,0.0,100.0,7.0,100.0,55.0,100.0,0.0,100.0,0.0,95.0,35834.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1672.0,99.0,1672.0,181.0,33.0,,,100.0,55.0,100.0,18.0,100.0,134.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,5971,2023-03-26,S300Z460,ST4000DM000,4000787030016,0,117.0,162476576.0,,,96.0,0.0,100.0,4.0,100.0,0.0,85.0,348788255.0,,,23.0,67923.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,82.0,37794.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67581.0,100.0,78264143096.0,100.0,428241318319.0,,,,,,,,,,,,,,,,,,,,
430,1513,2023-03-26,Z302B0X7,ST4000DM000,4000787030016,0,113.0,57176832.0,,,92.0,0.0,100.0,11.0,100.0,0.0,84.0,302940229.0,,,19.0,71251.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,72.0,56585.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71059.0,100.0,75624826320.0,100.0,446752285256.0,,,,,,,,,,,,,,,,,,,,
